i_index,alpha_i,phi_A,phi_B,phi_C,phi_D,phi_E,total_CS_change_per_trip,CS_toll_per_trip,CS_other_per_trip,trips_23,trips_25,trip_weight,phi_A_weighted,phi_B_weighted,phi_C_weighted,phi_D_weighted,phi_E_weighted,total_CS_change,CS_toll,CS_other,direct_CS_change_per_trip,direct_CS_change,decomposition_error,origin_county,Pop_group,Trip_purpose,Time_period,Trip_num,origin_region
63,0.0381207077940872,-0.002233238755954179,-0.009491544915116884,-0.013322356400270203,0.0,0.0,-0.025047140071341265,-0.015555595156224383,-0.009491544915116884,27606.731550654524,27827.4369144397,27717.08423254711,-61.898866710170694,-263.07794990929887,-369.2568745223023,0.0,0.0,-694.2336911417718,-431.155741232473,-263.07794990929887,-0.025047140071341262,-694.2336911417717,-1.1368683772161603e-13,34003,Student,Other,Overnight,27606,NJS
64,0.0469675885645889,-0.009744342762311585,0.09206736549104647,-0.011043152254808052,0.0,0.0,0.07127987047392682,-0.020787495017119635,0.09206736549104647,153169.91594993687,153169.72493986678,153169.82044490182,-1492.539231256844,14101.941841098738,-1691.477648014662,0.0,0.0,10917.92496182723,-3184.016879271506,14101.941841098738,0.0712798704739221,10917.924961826508,7.22138793207705e-10,34003,Student,Other,Peak,153169,NJS
65,0.054662282421105,-0.0004419410123983293,-0.03409446423467108,-0.00019013394460568395,0.0,0.0,-0.03472653919167509,-0.0006320749570040132,-0.03409446423467108,16642.3702231106,16681.052424052956,16661.711323581778,-7.363493570632437,-568.0721208102731,-3.1679568978337946,0.0,0.0,-578.6035712787393,-10.531450468466232,-568.0721208102731,-0.03472653919167509,-578.6035712787393,0.0,34013,LowIncome,Commute,Overnight,16642,NJS
66,0.0459561640305671,-0.0031486145355664255,-0.03635905040248858,0.00524901563964362,0.0,0.0,-0.03425864929841139,0.002100401104077195,-0.03635905040248858,191675.2262998541,191675.09385232,191675.16007608705,-603.5111951225891,-6969.126806111516,1006.1059129705753,0.0,0.0,-6566.53208826353,402.59471784798626,-6969.126806111516,-0.03425864929841138,-6566.532088263529,-9.094947017729282e-13,34013,LowIncome,Commute,Peak,191674,NJS
67,0.053469631593391895,-0.0009747066878606869,-0.01634422208469263,-0.004018347322952394,0.0,0.0,-0.02133727609550571,-0.004993054010813082,-0.01634422208469263,51142.04170625008,51360.29919639238,51251.17045132123,-49.95485859959082,-837.6605119568308,-205.94500358124353,0.0,0.0,-1093.5603741376651,-255.89986218083436,-837.6605119568308,-0.02133727609550571,-1093.5603741376651,0.0,34013,LowIncome,Other,Overnight,51141,NJS
68,0.0666642693677195,-0.004962819508149657,5.435648487232203e-05,-0.004274566422619588,0.0,0.0,-0.009183029445896922,-0.009237385930769245,5.435648487232203e-05,295327.6430456206,295326.3535221413,295326.99828388094,-1465.6545883665246,16.052937514606047,-1262.3948705573102,0.0,0.0,-2711.9965214092285,-2728.0494589238347,16.052937514606047,-0.009183029445896922,-2711.9965214092285,0.0,34013,LowIncome,Other,Peak,295326,NJS
69,0.0358258339923212,0.002659555776084916,0.5300196025381823,0.003261816619993783,0.0,0.0,0.535940974934261,0.005921372396078699,0.5300196025381823,40987.40131116959,41178.42344877181,41082.9123799707,109.26229691854158,21774.748890743038,134.00492639873679,0.0,0.0,22018.016114060316,243.26722331727834,21774.748890743038,0.5359409749342361,22018.016114059294,1.0222720447927713e-09,34013,NotLowIncome,Commute,Overnight,40987,NJS
70,0.0276844799617658,0.022731533557310793,0.14450595536898192,-0.05277418568848952,0.0,0.0,0.11446330323780318,-0.030042652131178724,0.14450595536898192,510362.9937155598,510363.68202239263,510363.3378689762,11601.341341189778,73750.54172405892,-26934.00956129466,0.0,0.0,58417.87350395402,-15332.668220104884,73750.54172405892,0.11446330323780318,58417.87350395402,0.0,34013,NotLowIncome,Commute,Peak,510361,NJS
71,0.0316658257335616,-0.002073230686807412,-0.024613002028704423,-0.01336897249918069,0.0,0.0,-0.040055205214692524,-0.015442203185988101,-0.024613002028704423,113730.55386827906,114541.52113949702,114136.03750388804,-236.63033542366233,-2809.2305226314807,-1525.881546554935,0.0,0.0,-4571.742404610078,-1762.5118819785973,-2809.2305226314807,-0.040055205214692524,-4571.742404610078,0.0,34013,NotLowIncome,Other,Overnight,113729,NJS
72,0.020677710617295,-0.01397834126886045,0.008401400583915638,-0.028191470428838523,0.0,0.0,-0.033768411113783335,-0.04216981169769897,0.008401400583915638,654789.9903242767,654787.8066489694,654788.8984866231,-9152.86268210724,5501.143834086993,-18459.461868817383,0.0,0.0,-22111.18071683763,-27612.324550924623,5501.143834086993,-0.033768411113783335,-22111.18071683763,0.0,34013,NotLowIncome,Other,Peak,654787,NJS
73,0.0422950629615494,-0.001436369430749825,-0.11208951007455921,-0.005025526730914433,0.0,0.0,-0.11855140623622347,-0.006461896161664258,-0.11208951007455921,9834.161879322739,9902.44862978748,9868.305254555109,-14.174532000950828,-1106.1335012492805,-49.59343184559006,0.0,0.0,-1169.9014650958213,-63.767963846540894,-1106.1335012492805,-0.11855140623622347,-1169.9014650958213,0.0,34013,Senior,Commute,Overnight,9834,NJS
74,0.0480594277087352,-0.0074153131472298826,-0.06979671040216627,0.0006553980247519797,0.0,0.0,-0.07655662552464418,-0.006759915122477903,-0.06979671040216627,80807.25131035592,80806.50209235628,80806.8767013561,-599.20829519015,-5640.054171628109,52.960667376445556,0.0,0.0,-6186.301799441813,-546.2476278137044,-5640.054171628109,-0.07655662552464418,-6186.301799441813,0.0,34013,Senior,Commute,Peak,80807,NJS
75,0.0395937767091697,-0.0009843375331189752,0.003752954587634157,-0.005178271153212956,0.0,0.0,-0.0024096540986977746,-0.006162608686331931,0.003752954587634157,27299.296081910703,27409.20575334289,27354.250917626796,-26.925815868574226,102.65926147260333,-141.64772844449587,0.0,0.0,-65.91428284046677,-168.5735443130701,102.65926147260333,-0.0024096540986977746,-65.91428284046677,0.0,34013,Senior,Other,Overnight,27299,NJS
76,0.0442705807156651,-0.006171950669481384,-0.00042670781296820455,-0.008235668217699263,0.0,0.0,-0.01483432670014885,-0.014407618887180647,-0.00042670781296820455,139726.2074708497,139726.01371759095,139726.11059422034,-862.3826618260282,-59.62222306621324,-1150.7378882035528,0.0,0.0,-2072.742773095794,-2013.120550029581,-59.62222306621324,-0.014834326700148849,-2072.742773095794,0.0,34013,Senior,Other,Peak,139726,NJS
77,0.0533403201707324,-0.0006366852735640923,-0.044614235297907825,-0.0011711776206728352,0.0,0.0,-0.04642209819214475,-0.0018078628942369275,-0.044614235297907825,8494.115790654214,8522.750012349054,8508.432901501634,-5.4171939294942915,-379.5972274840545,-9.964886201235151,0.0,0.0,-394.9793076147839,-15.382080130729442,-379.5972274840545,-0.04642209819214475,-394.9793076147839,0.0,34013,Student,Commute,Overnight,8494,NJS
78,0.077796230066411,-0.0008835142865200104,-0.03636532739967492,0.0006198894644640865,0.0,0.0,-0.03662895222173085,-0.00026362482205592383,-0.03636532739967492,367499.5828736029,367499.3430531625,367499.4629633827,-324.69102581658007,-13364.23828986812,227.80904528721072,0.0,0.0,-13461.12027039749,-96.88198052936934,-13364.23828986812,-0.036628952221730834,-13461.120270397485,-5.4569682106375694e-12,34013,Student,Commute,Peak,367499,NJS
79,0.03812070779408721,-0.0013644245126352534,-0.013248631529432687,-0.007146500452128595,0.0,0.0,-0.021759556494196537,-0.008510924964763848,-0.013248631529432687,22130.309619751555,22242.554903369204,22186.43226156038,-30.271712025594585,-293.93986598613145,-158.5553481883617,0.0,0.0,-482.76692620008777,-188.8270602139563,-293.93986598613145,-0.021759556494196534,-482.7669262000877,-5.684341886080802e-14,34013,Student,Other,Overnight,22130,NJS
80,0.0469675885645889,-0.0063683281409401635,-0.005601468245763435,-0.00794044562523304,0.0,0.0,-0.019910242011936637,-0.014308773766173203,-0.005601468245763435,123624.53845486806,123624.03184300273,123624.28514893539,-787.2800140175764,-692.4775076669658,-981.6319141834259,0.0,0.0,-2461.389435867968,-1768.9119282010022,-692.4775076669658,-0.019910242011936637,-2461.389435867968,0.0,34013,Student,Other,Peak,123624,NJS
81,0.054662282421105,-0.0019092722966259747,0.0036189700406507735,-0.003697474427004342,0.0,0.0,-0.0019877766829795433,-0.005606746723630316,0.0036189700406507735,12757.33089543232,12881.031955996319,12819.18142571432,-24.475307961538615,46.39223352532699,-47.398595496707756,0.0,0.0,-25.48166993291938,-71.87390345824637,46.39223352532699,-0.0019877766829795433,-25.48166993291938,0.0,34017,LowIncome,Commute,Overnight,12756,NJS
82,0.0459561640305671,-0.013498489451624218,-0.09771126345289564,0.0040343798835576535,0.0,0.0,-0.10717537302096221,-0.009464109568066564,-0.09771126345289564,146895.7132928917,146895.43948365413,146895.57638827292,-1982.8683883673616,-14353.352364539493,592.6325583644549,0.0,0.0,-15743.588194542399,-1390.2358300029066,-14353.352364539493,-0.10717537302096221,-15743.588194542399,0.0,34017,LowIncome,Commute,Peak,146893,NJS
83,0.0534696315933919,-0.002237263466957746,-0.008595569346728886,-0.009217647774995449,0.0,0.0,-0.02005048058868208,-0.011454911241953195,-0.008595569346728886,42159.70378486686,42551.02695288793,42355.36536887739,-94.76011156943669,-364.06848023422475,-390.41683935155197,0.0,0.0,-849.2454311552134,-485.1769509209887,-364.06848023422475,-0.02005048058868208,-849.2454311552134,0.0,34017,LowIncome,Other,Overnight,42158,NJS
84,0.0666642693677195,-0.015430616591915889,-0.009647075381805398,-0.010644595309731284,0.0,0.0,-0.03572228728345257,-0.026075211901647175,-0.009647075381805398,216249.753575887,216248.1329873184,216248.9432816027,-3336.8545321853767,-2086.169857073381,-2301.8824873896947,0.0,0.0,-7724.906876648452,-5638.737019575072,-2086.169857073381,-0.03572228728345257,-7724.906876648452,0.0,34017,LowIncome,Other,Peak,216246,NJS
85,0.0358258339923212,0.007987928189074624,-1.0558317377959623,-0.009878408702853793,0.0,0.0,-1.0577222183097414,-0.0018904805137791685,-1.0558317377959623,34077.55468567951,34495.28807727101,34286.42138147526,273.87747185557714,-36200.69187000766,-338.6952833644775,0.0,0.0,-36265.50968151656,-64.81781150890042,-36200.69187000766,-1.0577222183097412,-36265.50968151655,-7.275957614183426e-12,34017,NotLowIncome,Commute,Overnight,34076,NJS
86,0.0276844799617658,0.06222441768229409,0.04354706765855703,-0.0874326821993059,0.0,0.0,0.01833880314154522,-0.02520826451701181,0.04354706765855703,425870.90625242674,425873.9259118433,425872.41608213505,26499.663097662513,18545.494917041888,-37235.167612759884,0.0,0.0,7809.990401944512,-10735.504515097375,18545.494917041888,0.018338803141545214,7809.990401944508,3.637978807091713e-12,34017,NotLowIncome,Commute,Peak,425863,NJS
87,0.0316658257335616,-0.006977597477071473,-0.011162090506371668,-0.02840523896850735,0.0,0.0,-0.04654492695195049,-0.035382836445578825,-0.011162090506371668,104296.81495381467,106403.83748133403,105350.32621757436,-735.0921704244035,-1175.929876116345,-2992.501191620405,0.0,0.0,-4903.523238161153,-3727.5933620448086,-1175.929876116345,-0.046544926951950484,-4903.523238161152,-9.094947017729282e-13,34017,NotLowIncome,Other,Overnight,104290,NJS
88,0.020677710617295,-0.053173466336814676,0.09023991696249412,-0.061696083621791874,0.0,0.0,-0.024629632996112434,-0.11486954995860654,0.09023991696249412,538847.3032951818,538842.2898859541,538844.796590568,-28652.24565227632,48625.309700004895,-33244.61362961912,0.0,0.0,-13271.549581890547,-61896.859281895435,48625.309700004895,-0.02462963299611242,-13271.54958189054,-7.275957614183426e-12,34017,NotLowIncome,Other,Peak,538837,NJS
89,0.0422950629615494,-0.0024950226506545445,-0.0075156348817033,-0.0022917622366782084,0.0,0.0,-0.012302419769036052,-0.004786784887332753,-0.0075156348817033,7393.083444655066,7470.857669185709,7431.970556920387,-18.542934878514036,-55.85597715738276,-17.032309466454457,0.0,0.0,-91.43122150235125,-35.57524434496849,-55.85597715738276,-0.012302419769036052,-91.43122150235125,0.0,34017,Senior,Commute,Overnight,7392,NJS
90,0.0480594277087352,-0.014222445343457088,0.048689875651991205,0.0075645501275858505,0.0,0.0,0.04203198043611996,-0.006657895215871237,0.048689875651991205,56929.30068431765,56929.289576287105,56929.29513030237,-809.6737884322632,2771.880300849931,430.64450674130137,0.0,0.0,2392.851019158969,-379.0292816909619,2771.880300849931,0.04203198043611996,2392.851019158969,0.0,34017,Senior,Commute,Peak,56927,NJS
91,0.0395937767091697,-0.002630500356861555,-0.01573450820030092,-0.008584362463784374,0.0,0.0,-0.026949371020946848,-0.011214862820645929,-0.01573450820030092,20109.296825975394,20274.710854523237,20192.003840249316,-53.11507330752571,-317.71125000491054,-173.33547983482615,0.0,0.0,-544.1618031472624,-226.45055314235185,-317.71125000491054,-0.026949371020946848,-544.1618031472624,0.0,34017,Senior,Other,Overnight,20108,NJS
92,0.0442705807156651,-0.02024248145634837,-0.0338694270823138,-0.021999247029636675,0.0,0.0,-0.07611115556829884,-0.04224172848598504,-0.0338694270823138,98707.87288313993,98707.46930199757,98707.67109256875,-1998.088201690657,-3343.1722685347713,-2171.494440085547,0.0,0.0,-7512.754910310974,-4169.582641776204,-3343.1722685347713,-0.07611115556829885,-7512.754910310976,1.8189894035458565e-12,34017,Senior,Other,Peak,98707,NJS
93,0.0533403201707324,-0.01065807568587995,0.007248063395671226,-0.040856854562940956,0.0,0.0,-0.04426686685314968,-0.05151493024882091,0.007248063395671226,5350.174416407521,5574.369137545046,5462.271776976284,-58.2173060158592,39.590892123909825,-223.1712435751771,0.0,0.0,-241.79765746712644,-281.3885495910363,39.590892123909825,-0.044266866853149685,-241.7976574671265,5.684341886080802e-14,34017,Student,Commute,Overnight,5350,NJS
94,0.077796230066411,-0.03184283715056477,0.003505153024181968,-0.02024956239601497,0.0,0.0,-0.048587246522397765,-0.05209239954657974,0.003505153024181968,240006.7844079521,240006.18055503193,240006.482481492,-7642.487336738026,841.2594478932783,-4860.0262424570465,0.0,0.0,-11661.254131301794,-12502.513579195072,841.2594478932783,-0.04858724652239777,-11661.254131301794,0.0,34017,Student,Commute,Peak,240006,NJS
95,0.0381207077940872,-0.006855807916128856,-0.029960035073077367,-0.03841870155717925,0.0,0.0,-0.07523454454638548,-0.045274509473308105,-0.029960035073077367,14613.620480533842,14942.399328548045,14778.009904540944,-101.31519728818245,-442.7496950503314,-567.7519521315975,0.0,0.0,-1111.8168444701114,-669.06714941978,-442.7496950503314,-0.07523454454638547,-1111.8168444701114,0.0,34017,Student,Other,Overnight,14613,NJS
96,0.0469675885645889,-0.0372907259102993,-0.12484134750789004,-0.037879486582152726,0.0,0.0,-0.20001156000034206,-0.07517021249245202,-0.12484134750789004,72762.94204730622,72761.73579837548,72762.33892284085,-2713.3604373639605,-9083.748438953247,-2756.200040913799,0.0,0.0,-14553.308917231006,-5469.560478277759,-9083.748438953247,-0.20001156000034206,-14553.308917231006,0.0,34017,Student,Other,Peak,72762,NJS
97,0.054662282421105,-0.0008009907306704197,0.03004513941568647,-0.0038115503947105164,0.0,0.0,0.02543259829030553,-0.004612541125380936,0.03004513941568647,979.6701263316767,982.1930843649852,980.931605348331,-0.7857171233056675,29.472226839943744,-3.7388702475494515,0.0,0.0,24.94763946908862,-4.5245873708551185,29.472226839943744,0.02543259829030553,24.94763946908862,0.0,34019,LowIncome,Commute,Overnight,979,NJS
98,0.0459561640305671,-0.0018945605676056161,0.02645021358178642,0.0011943085984776835,0.0,0.0,0.025749961612658488,-0.0007002519691279327,0.02645021358178642,9904.500847796886,9904.682702098808,9904.591774947847,-18.76484901504711,261.9785678877756,11.829139121231554,0.0,0.0,255.04285799396004,-6.935709893815556,261.9785678877756,0.025749961612658485,255.04285799396,2.842170943040401e-14,34019,LowIncome,Commute,Peak,9894,NJS
99,0.0534696315933919,-0.00022973287746917944,0.01823499910148173,-0.001090447752282727,0.0,0.0,0.016914818471729823,-0.0013201806297519064,0.01823499910148173,4049.0433823650997,4052.172117451618,4050.6077499083585,-0.9305577738854056,73.86282868003386,-4.416976116266564,0.0,0.0,68.51529478988188,-5.347533890151969,73.86282868003386,0.016914818471729823,68.51529478988188,0.0,34019,LowIncome,Other,Overnight,4048,NJS
100,0.0666642693677195,-0.0002808179062299283,0.015011613135395336,0.0005098865091388609,0.0,0.0,0.015240681738304267,0.00022906860290893265,0.015011613135395336,22987.31062738092,22988.06734135381,22987.688984367363,-6.455354689654829,345.0822939101118,11.721112489408922,0.0,0.0,350.34805170986584,5.265757799754093,345.0822939101118,0.015240681738304269,350.3480517098659,-5.684341886080802e-14,34019,LowIncome,Other,Peak,22983,NJS
101,0.0358258339923212,0.0039715303041553875,-0.10124673148463152,-0.025685566119736523,0.0,0.0,-0.12296076730021266,-0.021714035815581137,-0.10124673148463152,5698.747369342108,5727.771114228684,5713.259241785396,22.690382214246533,-578.4488243551355,-146.74829801407452,0.0,0.0,-702.5067401549635,-124.05791579982801,-578.4488243551355,-0.12296076730021269,-702.5067401549636,1.1368683772161603e-13,34019,NotLowIncome,Commute,Overnight,5692,NJS
102,0.0276844799617658,0.017925461716889485,-0.10664710374261399,-0.004321381621714847,0.0,0.0,-0.09304302364743935,0.013604080095174638,-0.10664710374261399,74041.27954436123,74040.48894180458,74040.8842430829,1327.2170359840284,-7896.245863066935,-319.95891642357486,0.0,0.0,-6888.987743506482,1007.2581195604536,-7896.245863066935,-0.09304302364743934,-6888.987743506481,-9.094947017729282e-13,34019,NotLowIncome,Commute,Peak,74012,NJS
103,0.0316658257335616,-0.0003113587089450028,0.019320805452453325,-0.0025096618342842075,0.0,0.0,0.016499784909224116,-0.0028210205432292104,0.019320805452453325,23898.639664772094,23920.74040926151,23909.6900370168,-7.4444902212007475,461.9544696336631,-60.005236555466425,0.0,0.0,394.504742856996,-67.44972677666718,461.9544696336631,0.016499784909224113,394.5047428569959,1.1368683772161603e-13,34019,NotLowIncome,Other,Overnight,23894,NJS
