origin_county,Pop_group,Trip_purpose,Time_period,destination_county,origin_region,destination_region,mode,Trip_num,auto_tt,transit_ivt,transit_at,transit_et,transit_nt,non_auto_tt,cost,constant_driving,constant_transit,constant_ondemand,constant_biking,constant_walking,constant_carpool,market_id,alternative_id,All_trips,Trip_0,share,share_0,log_s_s0,log_s_s(mode),log_s_s(region),log_s_s(county),iv_auto_tt,iv_transit_ivt,iv_nonauto_tt,County_09001,County_09005,County_09009,County_34003,County_34013,County_34017,County_34019,County_34021,County_34023,County_34025,County_34027,County_34029,County_34031,County_34035,County_34037,County_34039,County_36005,County_36027,County_36047,County_36059,County_36061-0,County_36061-1,County_36071,County_36079,County_36081,County_36085,County_36087,County_36103,County_36111,County_36119,County_42103,OTP_transit_at,OTP_transit_et,OTP_transit_wt,OTP_transit_ivt,OTP_transit_nt,OTP_transit_cost,cost_new,transit_wt,From_NYC,To_NYC,Is_NYC,F_T_NYC,cost_new_NYC,auto_tt_NYC,transit_at_NYC,transit_et_NYC,transit_wt_NYC,transit_ivt_NYC,non_auto_tt_NYC
9001,Student,Other,Peak,36119,CTS,NYS,biking,24,0,0,0,0,0,43.625,0,0,0,0,1,0,0,16,175,189127,689,0.000126899,0.003643055,-3.357187441,-3.590439381,-5.698071755,-5.350672597,75.22981983,101.0121554,75.22426292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9001,Student,Other,Peak,36119,CTS,NYS,carpool,1808,30.29590708,0,0,0,0,0,0.701325086,0,0,0,0,0,1,16,176,189127,689,0.009559714,0.003643055,0.96473527,-3.169025364,-1.376149044,-1.028749886,75.65544807,101.9777327,75.94894322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.701325086,0,0,0,0,0,0,0,0,0,0,0,0
9001,Student,Other,Peak,36119,CTS,NYS,driving,3029,30.07461208,0,0,0,0,0,1.402650171,1,0,0,0,0,0,16,177,189127,689,0.016015693,0.003643055,1.48074654,-3.620791116,-0.860137774,-0.512738616,75.95777591,102.649301,76.44910049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.402650171,0,0,0,0,0,0,0,0,0,0,0,0
9001,Student,Other,Peak,36119,CTS,NYS,ondemand,41,25.43902439,0,0,0,0,0,49.7466982,0,0,1,0,0,0,16,178,189127,689,0.000216786,0.003643055,-2.821669204,-3.373165868,-5.162553519,-4.815154361,75.23107201,101.0212702,75.23660819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,49.7466982,0,0,0,0,0,0,0,0,0,0,0,0
9001,Student,Other,Peak,36119,CTS,NYS,transit,17,0,46.66826422,10.80714954,14.81870388,1.285714286,0,2.9,0,1,0,0,0,0,16,179,189127,689,8.99E-05,0.003643055,-3.702027927,-2.613524028,-6.042912241,-5.695513083,75.22702498,101.0041922,75.22702498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10.80714954,14.81870388,10.51428691,46.66826422,1.285714286,0,3,10.51428691,0,0,0,0,0,0,0,0,0,0,0
9001,Student,Other,Peak,36119,CTS,NYS,walking,139,0,0,0,0,0,22.84172662,0,0,0,0,0,1,0,16,180,189127,689,0.000734956,0.003643055,-1.600767338,-5.372910832,-3.941651652,-3.594252494,75.275765,101.0738467,75.25890352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9001,Student,Other,Peak,42103,CTS,PAS,driving,2,115,0,0,0,0,0,9.666213056,1,0,0,0,0,0,16,183,189127,689,1.06E-05,0.003643055,-5.84209409,-10.94363175,0,0,75.21981614,101.0003622,75.22103671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.666213056,0,0,0,0,0,0,0,0,0,0,0,0
9005,LowIncome,Commute,Overnight,9001,CTS,CTS,carpool,53,52.37735849,0,0,0,0,0,1.15954941,0,0,0,0,0,1,17,2,2080,84,0.025480769,0.040384615,-0.460524885,-2.431625283,-3.553729502,-1.046987923,84.2607578,150.7042434,85.68947627,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15954941,0,0,0,0,0,0,0,0,0,0,0,0
9005,LowIncome,Commute,Overnight,9001,CTS,CTS,driving,98,45.10204082,0,0,0,0,0,2.31909882,1,0,0,0,0,0,17,3,2080,84,0.047115385,0.040384615,0.15415068,-2.467753571,-2.939053937,-0.432312358,85.3923353,154.2773156,87.72110242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31909882,0,0,0,0,0,0,0,0,0,0,0,0
9005,LowIncome,Commute,Overnight,9005,CTS,CTS,biking,8,0,0,0,0,0,12.125,0,0,0,0,1,0,0,17,7,2080,84,0.003846154,0.040384615,-2.351375257,0,-5.444579874,-5.186687238,83.74982515,147.2929301,83.70103239,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9005,LowIncome,Commute,Overnight,9005,CTS,CTS,carpool,404,23.69306931,0,0,0,0,0,0.339612398,0,0,0,0,0,1,17,8,2080,84,0.194230769,0.040384615,1.570598079,-0.400502319,-1.522606537,-1.264713902,98.56950528,183.9311212,104.5820681,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339612398,0,0,0,0,0,0,0,0,0,0,0,0
9005,LowIncome,Commute,Overnight,9005,CTS,CTS,driving,797,20.12797992,0,0,0,0,0,0.679224795,1,0,0,0,0,0,17,9,2080,84,0.383173077,0.040384615,2.25003788,-0.37186637,-0.843166736,-0.585274101,125.4817785,244.2188031,138.8612614,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.679224795,0,0,0,0,0,0,0,0,0,0,0,0
9005,LowIncome,Commute,Overnight,9005,CTS,CTS,ondemand,2,35.5,0,0,0,0,0,46.35816629,0,0,1,0,0,0,17,10,2080,84,0.000961538,0.040384615,-3.737669618,-0.693147181,-6.830874235,-6.572981599,83.46221284,146.8497216,83.49781966,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.35816629,0,0,0,0,0,0,0,0,0,0,0,0
9005,LowIncome,Commute,Overnight,9005,CTS,CTS,walking,220,0,0,0,0,0,15.29545455,0,0,0,0,0,1,0,17,12,2080,84,0.105769231,0.040384615,0.962810748,-0.009049836,-2.130393869,-1.872501233,93.74698896,164.8751942,91.85228176,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9005,LowIncome,Commute,Overnight,9009,CTS,CTS,carpool,76,39.65789474,0,0,0,0,0,0.806932047,0,0,0,0,0,1,17,14,2080,84,0.036538462,0.040384615,-0.100083459,-2.071183856,-3.193288075,-1.267688619,85.14617312,152.5095547,86.71596479,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.806932047,0,0,0,0,0,0,0,0,0,0,0,0
9005,LowIncome,Commute,Overnight,9009,CTS,CTS,driving,190,32.55263158,0,0,0,0,0,1.613864093,1,0,0,0,0,0,17,15,2080,84,0.091346154,0.040384615,0.816207273,-1.805696977,-2.276997343,-0.351397887,88.76503455,162.1364036,92.18973001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.613864093,0,0,0,0,0,0,0,0,0,0,0,0
9005,LowIncome,Commute,Overnight,9009,CTS,CTS,ondemand,2,21.5,0,0,0,0,0,46.98841358,0,0,1,0,0,0,17,16,2080,84,0.000961538,0.040384615,-3.737669618,-0.693147181,-6.830874235,-4.905274778,83.47625496,146.8497216,83.49781966,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.98841358,0,0,0,0,0,0,0,0,0,0,0,0
9005,LowIncome,Commute,Overnight,9009,CTS,CTS,transit,1,0,37.59653289,6.272398555,7.131068555,1,0,2.9,0,1,0,0,0,0,17,17,2080,84,0.000480769,0.040384615,-4.430816799,-1.098612289,-7.524021415,-5.598421959,83.45596611,146.7572674,83.45596611,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.272398555,7.131068555,7.417320385,37.59653289,1,0,1.5,7.417320385,0,0,0,0,0,0,0,0,0,0,0
9005,LowIncome,Commute,Overnight,9009,CTS,CTS,walking,1,0,0,0,0,0,101,0,0,0,0,0,1,0,17,18,2080,84,0.000480769,0.040384615,-4.430816799,-5.402677382,-7.524021415,-5.598421959,83.45596611,146.7761128,83.40533955,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9005,LowIncome,Commute,Overnight,34003,CTS,NJS,driving,2,128.5,0,0,0,0,0,8.737030623,1,0,0,0,0,0,17,21,2080,84,0.000961538,0.040384615,-3.737669618,-6.359573869,-1.386294361,0,83.368933,146.8497216,83.49781966,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.737030623,0,0,0,0,0,0,0,0,0,0,0,0
9005,LowIncome,Commute,Overnight,34013,CTS,NJS,driving,1,136,0,0,0,0,0,11.27013013,1,0,0,0,0,0,17,27,2080,84,0.000480769,0.040384615,-4.430816799,-7.052721049,-2.079441542,0,83.38779569,146.7761128,83.45596611,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.27013013,0,0,0,0,0,0,0,0,0,0,0,0
9005,LowIncome,Commute,Overnight,34017,CTS,NJS,carpool,2,132,0,0,0,0,0,5.301119778,0,0,0,0,0,1,17,32,2080,84,0.000961538,0.040384615,-3.737669618,-5.708770016,-1.386294361,-0.405465108,83.36542247,146.8497216,83.49781966,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.301119778,0,0,0,0,0,0,0,0,0,0,0,0
9005,LowIncome,Commute,Overnight,34017,CTS,NJS,driving,1,136,0,0,0,0,0,10.60223956,1,0,0,0,0,0,17,33,2080,84,0.000480769,0.040384615,-4.430816799,-7.052721049,-2.079441542,-1.098612289,83.38779569,146.7761128,83.45596611,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.60223956,0,0,0,0,0,0,0,0,0,0,0,0
9005,LowIncome,Commute,Overnight,34023,CTS,NJS,carpool,1,178,0,0,0,0,0,0,0,0,0,0,0,1,17,50,2080,84,0.000480769,0.040384615,-4.430816799,-6.401917197,-2.079441542,0,83.36674306,146.7761128,83.45596611,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9005,LowIncome,Commute,Overnight,34025,CTS,NJS,driving,1,178,0,0,0,0,0,13.24817862,1,0,0,0,0,0,17,57,2080,84,0.000480769,0.040384615,-4.430816799,-7.052721049,-2.079441542,0,83.36674306,146.7761128,83.45596611,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.24817862,0,0,0,0,0,0,0,0,0,0,0,0
9005,LowIncome,Commute,Overnight,36005,CTS,NYC,carpool,6,127.5,0,0,0,0,0,0,0,0,0,0,0,1,17,98,2080,84,0.002884615,0.040384615,-2.63905733,-4.610157727,-1.921812597,-0.15415068,83.28123236,147.144897,83.66565447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
9005,LowIncome,Commute,Overnight,36005,CTS,NYC,transit,1,0,184.3,30.75,34.95,2,0,2.9,0,1,0,0,0,0,17,101,2080,84,0.000480769,0.040384615,-4.430816799,-1.098612289,-3.713572067,-1.945910149,83.45596611,146.6837318,83.45596611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.75,34.95,36.35941365,184.3,2,0,4.4,36.35941365,0,1,0,1,0,0,0,0,0,0,0
9005,LowIncome,Commute,Overnight,36027,CTS,NYS,carpool,10,61,0,0,0,0,0,1.002205469,0,0,0,0,0,1,17,104,2080,84,0.004807692,0.040384615,-2.128231706,-4.099332104,-2.091864062,-1.386294361,83.52701531,147.4412613,83.83416536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.002205469,0,0,0,0,0,0,0,0,0,0,0,0
9005,LowIncome,Commute,Overnight,36027,CTS,NYS,driving,29,48.5862069,0,0,0,0,0,2.004410938,1,0,0,0,0,0,17,105,2080,84,0.013942308,0.040384615,-1.063520969,-3.685425219,-1.027153325,-0.321583624,83.92763213,148.8654524,84.6439514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.004410938,0,0,0,0,0,0,0,0,0,0,0,0
9005,LowIncome,Commute,Overnight,36027,CTS,NYS,walking,1,0,0,0,0,0,41,0,0,0,0,0,1,0,17,108,2080,84,0.000480769,0.040384615,-4.430816799,-5.402677382,-4.394449155,-3.688879454,83.45596611,146.7761128,83.43541474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9005,LowIncome,Commute,Overnight,36047,CTS,NYC,carpool,8,125.875,0,0,0,0,0,5.459392424,0,0,0,0,0,1,17,110,2080,84,0.003846154,0.040384615,-2.351375257,-4.322475655,-1.634130525,-0.405465108,83.24328591,147.2929301,83.74982515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.459392424,0,0,1,0,1,0,0,0,0,0,0,0
9005,LowIncome,Commute,Overnight,36047,CTS,NYC,driving,3,114.3333333,0,0,0,0,0,10.91878485,1,0,0,0,0,0,17,111,2080,84,0.001442308,0.040384615,-3.33220451,-5.954108761,-2.614959778,-1.386294361,83.36761284,146.9234044,83.5397152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.91878485,0,0,1,0,1,0,0,0,0,0,0,0
9005,LowIncome,Commute,Overnight,36047,CTS,NYC,transit,1,0,132.6164501,20.80078715,22.69368412,4,0,2.9,0,1,0,0,0,0,17,113,2080,84,0.000480769,0.040384615,-4.430816799,-1.098612289,-3.713572067,-2.48490665,83.45596611,146.6667337,83.45596611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36.408,41.3808,43.04954577,218.2112,4,0,4.4,27.99032901,0,1,0,1,0,0,0,0,0,0,0
9005,LowIncome,Commute,Overnight,36059,CTS,NYS,carpool,7,127.2857143,0,0,0,0,0,4.611298534,0,0,0,0,0,1,17,116,2080,84,0.003365385,0.040384615,-2.48490665,-4.456007048,-2.448539006,-0.133531393,83.25975485,147.2188763,83.70771865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.611298534,0,0,0,0,0,0,0,0,0,0,0,0
9005,LowIncome,Commute,Overnight,36059,CTS,NYS,driving,1,117,0,0,0,0,0,9.222597068,1,0,0,0,0,0,17,117,2080,84,0.000480769,0.040384615,-4.430816799,-7.052721049,-4.394449155,-2.079441542,83.3973195,146.7761128,83.45596611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.222597068,0,0,0,0,0,0,0,0,0,0,0,0
9005,LowIncome,Commute,Overnight,36061-0,CTS,Manhattan,carpool,4,119.5,0,0,0,0,0,7.691656025,0,0,0,0,0,1,17,122,2080,84,0.001923077,0.040384615,-3.044522438,-5.015622836,-1.252762968,-0.405465108,83.34169297,146.9971611,83.58165281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.691656025,0,0,1,0,1,0,0,0,0,0,0,0
9005,LowIncome,Commute,Overnight,36061-0,CTS,Manhattan,driving,2,125.5,0,0,0,0,0,15.38331205,1,0,0,0,0,0,17,123,2080,84,0.000961538,0.040384615,-3.737669618,-6.359573869,-1.945910149,-1.098612289,83.37194203,146.8497216,83.49781966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38331205,0,0,1,0,1,0,0,0,0,0,0,0
9005,LowIncome,Commute,Overnight,36061-1,CTS,Manhattan,carpool,2,132,0,0,0,0,0,7.919427947,0,0,0,0,0,1,17,128,2080,84,0.000961538,0.040384615,-3.737669618,-5.708770016,-1.945910149,-1.386294361,83.36542247,146.8497216,83.49781966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.765079287,0,0,1,0,1,0,0,0,0,0,0,0
9005,LowIncome,Commute,Overnight,36061-1,CTS,Manhattan,driving,6,133.3333333,0,0,0,0,0,15.83885589,1,0,0,0,0,0,17,129,2080,84,0.002884615,0.040384615,-2.63905733,-5.26096158,-0.84729786,-0.287682072,83.26364442,147.144897,83.66565447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.740827332,0,0,1,0,1,0,0,0,0,0,0,0
9005,LowIncome,Commute,Overnight,36071,CTS,NYS,driving,1,118,0,0,0,0,0,8.64264189,1,0,0,0,0,0,17,135,2080,84,0.000480769,0.040384615,-4.430816799,-7.052721049,-4.394449155,0,83.39681824,146.7761128,83.45596611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.64264189,0,0,0,0,0,0,0,0,0,0,0,0
9005,LowIncome,Commute,Overnight,36079,CTS,NYS,carpool,4,89,0,0,0,0,0,1.844955518,0,0,0,0,0,1,17,140,2080,84,0.001923077,0.040384615,-3.044522438,-5.015622836,-3.008154794,-1.252762968,83.40293795,146.9971611,83.58165281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.844955518,0,0,0,0,0,0,0,0,0,0,0,0
9005,LowIncome,Commute,Overnight,36079,CTS,NYS,driving,10,67.9,0,0,0,0,0,3.689911035,1,0,0,0,0,0,17,141,2080,84,0.004807692,0.040384615,-2.128231706,-4.750135956,-2.091864062,-0.336472237,83.4922721,147.4412613,83.83416536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.689911035,0,0,0,0,0,0,0,0,0,0,0,0
9005,LowIncome,Commute,Overnight,36081,CTS,NYC,carpool,15,99,0,0,0,0,0,5.732432164,0,0,0,0,0,1,17,146,2080,84,0.007211538,0.040384615,-1.722766598,-3.693866996,-1.005521866,-0.236388778,83.29613952,147.8133998,84.04576093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.732432164,0,0,1,0,1,0,0,0,0,0,0,0
9005,LowIncome,Commute,Overnight,36081,CTS,NYC,driving,4,136.5,0,0,0,0,0,11.46486433,1,0,0,0,0,0,17,147,2080,84,0.001923077,0.040384615,-3.044522438,-5.666426688,-2.327277706,-1.558144618,83.30755642,146.9971611,83.58165281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.46486433,0,0,1,0,1,0,0,0,0,0,0,0
9005,LowIncome,Commute,Overnight,36085,CTS,NYC,carpool,2,145,0,0,0,0,0,5.983907134,0,0,0,0,0,1,17,152,2080,84,0.000961538,0.040384615,-3.737669618,-5.708770016,-3.020424886,-0.405465108,83.35238335,146.8497216,83.49781966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.983907134,0,0,1,0,1,0,0,0,0,0,0,0
9005,LowIncome,Commute,Overnight,36085,CTS,NYC,driving,1,156,0,0,0,0,0,11.96781427,1,0,0,0,0,0,17,153,2080,84,0.000480769,0.040384615,-4.430816799,-7.052721049,-3.713572067,-1.098612289,83.37777063,146.7761128,83.45596611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.96781427,0,0,1,0,1,0,0,0,0,0,0,0
9005,LowIncome,Commute,Overnight,36087,CTS,NYS,carpool,1,81,0,0,0,0,0,4.077171793,0,0,0,0,0,1,17,158,2080,84,0.000480769,0.040384615,-4.430816799,-6.401917197,-4.394449155,-0.693147181,83.41536461,146.7761128,83.45596611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.077171793,0,0,0,0,0,0,0,0,0,0,0,0
9005,LowIncome,Commute,Overnight,36087,CTS,NYS,driving,1,132,0,0,0,0,0,8.154343586,1,0,0,0,0,0,17,159,2080,84,0.000480769,0.040384615,-4.430816799,-7.052721049,-4.394449155,-0.693147181,83.3898007,146.7761128,83.45596611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.154343586,0,0,0,0,0,0,0,0,0,0,0,0
9005,LowIncome,Commute,Overnight,36103,CTS,NYS,carpool,3,196.3333333,0,0,0,0,0,7.31451492,0,0,0,0,0,1,17,164,2080,84,0.001442308,0.040384615,-3.33220451,-5.303304908,-3.295836866,-0.510825624,83.24418083,146.9234044,83.5397152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.31451492,0,0,0,0,0,0,0,0,0,0,0,0
9005,LowIncome,Commute,Overnight,36103,CTS,NYS,driving,2,189.5,0,0,0,0,0,14.62902984,1,0,0,0,0,0,17,165,2080,84,0.000961538,0.040384615,-3.737669618,-6.359573869,-3.701301974,-0.916290732,83.30774945,146.8497216,83.49781966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.62902984,0,0,0,0,0,0,0,0,0,0,0,0
9005,LowIncome,Commute,Overnight,36111,CTS,NYS,carpool,1,175,0,0,0,0,0,2.253914546,0,0,0,0,0,1,17,170,2080,84,0.000480769,0.040384615,-4.430816799,-6.401917197,-4.394449155,-1.386294361,83.36824682,146.7761128,83.45596611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.253914546,0,0,0,0,0,0,0,0,0,0,0,0
9005,LowIncome,Commute,Overnight,36111,CTS,NYS,driving,3,71.33333333,0,0,0,0,0,4.507829092,1,0,0,0,0,0,17,171,2080,84,0.001442308,0.040384615,-3.33220451,-5.954108761,-3.295836866,-0.287682072,83.43233939,146.9234044,83.5397152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.507829092,0,0,0,0,0,0,0,0,0,0,0,0
9005,LowIncome,Commute,Overnight,36119,CTS,NYS,carpool,4,97,0,0,0,0,0,3.50579429,0,0,0,0,0,1,17,176,2080,84,0.001923077,0.040384615,-3.044522438,-5.015622836,-3.008154794,-0.559615788,83.38687369,146.9971611,83.58165281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.50579429,0,0,0,0,0,0,0,0,0,0,0,0
9005,LowIncome,Commute,Overnight,36119,CTS,NYS,driving,3,125,0,0,0,0,0,7.011588579,1,0,0,0,0,0,17,177,2080,84,0.001442308,0.040384615,-3.33220451,-5.954108761,-3.295836866,-0.84729786,83.35155665,146.9234044,83.5397152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.011588579,0,0,0,0,0,0,0,0,0,0,0,0
9005,LowIncome,Commute,Peak,9001,CTS,CTS,carpool,387,46.7002584,0,0,0,0,0,1.218139937,0,0,0,0,0,1,18,2,23842,1854,0.01623186,0.077761933,-1.566676053,-2.660241467,-4.010429163,-1.392733533,83.28742726,67.59054026,84.12410149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.218139937,0,0,0,0,0,0,0,0,0,0,0,0
9005,LowIncome,Commute,Peak,9001,CTS,CTS,driving,1167,42.6503856,0,0,0,0,0,2.436279875,1,0,0,0,0,0,18,3,23842,1854,0.048947236,0.077761933,-0.462909114,-2.46558377,-2.906662224,-0.288966594,84.88505433,70.12262908,87.27557352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.436279875,0,0,0,0,0,0,0,0,0,0,0,0
